edad,ciudad,estrato_socioeconomico,nivel_educacion,estado_civil,personas_a_cargo,tipo_empleo,antiguedad_empleo,salario_mensual,egresos_mensuales,numero_demandas,puntaje_datacredito,numero_propiedades,patrimonio_total,saldo_promedio_banco,valor_inmueble,anos_inmueble,porcentaje_cuota_inicial,valor_cuota_inicial,monto_credito,ltv,plazo_credito,tasa_interes_anual,cuota_mensual,dti,capacidad_ahorro,capacidad_residual,ratio_cuota_ingreso,ratio_patrimonio_deuda,meses_colchon,ratio_cuota_ahorro,ratio_egreso_salario,score_edad,flag_sobreendeudamiento,score_estabilidad_laboral,riesgo_legal,educacion_x_salario,edad_x_antiguedad,ltv_x_puntaje,grupo_edad,rango_salarial,categoria_puntaje,nivel_ltv,nivel_dti,puntaje_riesgo,nivel_riesgo,rechazo_automatico
28,Pereira,4,Bachiller,Unión Libre,0,Formal,3.5,3896000,2436000,0,795,0,42900000,16120000,99000000,14,13,12870000.0,86130000.0,87.0,20,9.85,822600,21.11,1460000,637400,21.11,0.49808429118773945,19.596401653294432,0.5634246575342465,62.525667351129364,10,0,60.0,0.0,3.896,98.0,91.35,Joven,Medio-Bajo,Bueno,Alto,Bueno,78.25,Bajo,False
24,Bogotá,5,Profesional,Soltero,1,Formal,4.0,5780000,2908000,0,806,0,21900000,40550000,159000000,3,16,25440000.0,133560000.0,84.0,27,8.99,1098400,19.0,2872000,1773600,19.0,0.16397124887690925,36.917334304442825,0.3824512534818941,50.31141868512111,-30,0,65.0,0.0,17.34,96.0,78.96,Joven,Medio,Muy Bueno,Alto,Excelente,84.0,Bajo,False
22,Medellín,4,Bachiller,Soltero,1,Formal,4.0,3563000,2505000,0,749,0,5100000,24540000,122000000,21,12,14640000.0,107360000.0,88.0,28,10.52,994100,27.9,1058000,63900,27.9,0.047503725782414304,24.68564530731315,0.9396030245746692,70.30592197586304,-30,0,65.0,0.0,3.563,88.0,132.88,Joven,Medio-Bajo,Bueno,Alto,Aceptable,54.0,Medio,False
42,Bogotá,5,Profesional,Divorciado,0,Independiente,15.0,7358000,3829000,0,848,0,307200000,65440000,227000000,2,16,36320000.0,190680000.0,84.0,15,9.24,1961300,26.66,3529000,1567700,26.66,1.6110761485210825,33.365624840666904,0.5557665060923774,52.038597444957865,40,0,110.0,0.0,22.073999999999998,630.0,43.68,Adulto,Medio,Muy Bueno,Alto,Aceptable,85.0,Bajo,False
35,Bogotá,4,Profesional,Unión Libre,1,Informal,6.5,5176000,3412000,3,650,1,312600000,43940000,153000000,30,21,32130000.0,120870000.0,79.0,17,11.54,1354600,26.17,1764000,409400,26.17,2.5862496897493172,32.437619961612285,0.7679138321995465,65.91962905718701,40,0,65.0,99.75212478233337,15.528,227.5,197.5,Adulto Joven,Medio,Regular,Medio,Aceptable,57.2,Medio,False
41,Bogotá,3,Profesional,Soltero,0,Formal,17.5,5421000,3125000,0,850,0,211900000,29360000,185000000,33,19,35150000.0,149850000.0,81.0,19,8.78,1353100,24.96,2296000,942900,24.96,1.4140807474140809,21.698322370852118,0.589329268292683,57.64619073971592,40,0,125.0,0.0,16.263,717.5,40.5,Adulto,Medio,Muy Bueno,Alto,Bueno,93.0,Bajo,False
44,Bogotá,2,Bachiller,Casado,3,Formal,24.0,1833000,1141400,0,796,0,53900000,4500000,73000000,57,10,7300000.0,52839206.46859722,72.38247461451674,12,10.33,641600,35.0,691600,50000,35.0,1.020075879300595,7.013715710723192,1.4008733624454148,62.269503546099294,40,0,125.0,0.0,1.833,1056.0,75.27777359909742,Adulto,Muy Bajo,Bueno,Medio,Límite,62.0,Medio,False
40,Barranquilla,2,Bachiller,Casado,4,Informal,3.5,1438000,923100,0,796,0,33000000,2740000,40000000,22,11,4400000.0,35600000.0,89.0,11,10.94,464900,32.33,514900,50000,32.33,0.9269662921348315,5.893740589374059,1.291388888888889,64.19332406119611,40,0,35.0,0.0,1.438,140.0,92.56,Adulto Joven,Muy Bajo,Bueno,Alto,Límite,45.8,Medio,False
44,Medellín,1,Profesional,Casado,0,Formal,18.0,2243000,1666000,0,837,0,62600000,7320000,60000000,9,16,9600000.0,50400000.0,84.0,15,8.89,507900,22.64,577000,69100,22.64,1.242063492063492,14.412285883047844,0.8802426343154246,74.27552385198395,40,0,125.0,0.0,6.728999999999999,792.0,52.92,Adulto,Bajo,Muy Bueno,Alto,Bueno,78.0,Bajo,False
37,Bogotá,4,Bachiller,Casado,1,Formal,12.0,3016000,1954000,0,846,1,198900000,17660000,101000000,14,23,23230000.0,77770000.0,77.0,22,8.5,652000,21.62,1062000,410000,21.62,2.5575414684325577,27.085889570552148,0.6139359698681732,64.78779840848806,40,0,125.0,0.0,3.016,444.0,41.58,Adulto Joven,Bajo,Muy Bueno,Medio,Bueno,92.0,Bajo,False
26,Cartagena,2,Técnico,Casado,2,Independiente,5.5,3519000,2639000,0,805,0,13800000,8400000,78000000,20,10,7800000.0,70200000.0,90.0,24,9.97,642500,18.26,880000,237500,18.26,0.19658119658119658,13.073929961089494,0.7301136363636364,74.99289570900825,10,0,65.0,0.0,7.038,143.0,85.5,Joven,Medio-Bajo,Muy Bueno,Alto,Excelente,76.6,Bajo,False
48,Pereira,1,Bachiller,Casado,1,Formal,27.5,2272000,1704000,0,778,0,66800000,7100000,34000000,14,22,7480000.0,26520000.0,78.0,18,9.18,251300,11.06,568000,316700,11.06,2.5188536953242835,28.25308396339037,0.4424295774647887,75.0,40,0,125.0,0.0,2.272,1320.0,95.16,Adulto,Bajo,Bueno,Medio,Excelente,87.0,Bajo,False
32,Montería,2,Técnico,Unión Libre,2,Informal,1.0,1669000,1185600,0,737,1,75600000,3320000,49000000,43,17,8330000.000000001,40670000.0,83.0,18,11.01,433400,25.97,483400,50000,25.97,1.8588640275387263,7.660359944623904,1.0393285371702639,71.03654883163571,40,0,10.0,0.0,3.338,32.0,135.29,Adulto Joven,Muy Bajo,Bueno,Alto,Aceptable,43.8,Alto,False
28,Cali,2,Bachiller,Soltero,1,Informal,2.5,2240000,1574800,0,764,0,12900000,6410000,68000000,29,10,6800000.0,61200000.0,90.0,24,11.24,615200,27.46,665200,50000,27.46,0.2107843137254902,10.419375812743823,1.0985714285714285,70.30357142857143,10,0,25.0,0.0,2.24,70.0,122.4,Joven,Bajo,Bueno,Alto,Aceptable,47.0,Medio,False
36,Medellín,1,Bachiller,Divorciado,0,Informal,6.5,1474000,1008000,0,827,0,18500000,2220000,34000000,59,10,3400000.0,30600000.0,90.0,15,10.63,340700,23.11,466000,125300,23.11,0.6045751633986928,6.5159964778397415,0.7311158798283262,68.3853459972863,40,0,65.0,0.0,1.474,234.0,65.7,Adulto Joven,Muy Bajo,Muy Bueno,Alto,Bueno,70.2,Bajo,False
28,Bogotá,3,Posgrado,Unión Libre,0,Formal,4.0,5848000,3464000,1,788,0,41300000,26890000,134000000,11,14,18760000.0,115240000.0,86.0,24,10.05,1061200,18.15,2384000,1322800,18.15,0.35838250607427974,25.339238597813797,0.4451342281879195,59.23392612859097,10,0,65.0,86.46647167633873,23.392,112.0,96.32,Joven,Medio,Bueno,Alto,Excelente,76.0,Bajo,False
33,Bogotá,4,Profesional,Unión Libre,3,Informal,5.0,6632000,4692000,1,700,0,88300000,34330000,202000000,10,14,28280000.000000004,173720000.0,86.0,19,11.83,1917400,28.91,1940000,22600,28.91,0.5082892010131246,17.90445394805466,0.9883505154639175,70.74788902291917,40,0,50.0,86.46647167633873,19.896,165.0,172.0,Adulto Joven,Medio,Regular,Alto,Aceptable,49.0,Medio,False
41,Bogotá,2,Bachiller,Casado,1,Formal,3.0,2050000,1282500,0,794,0,50000000,4950000,85000000,39,10,8500000.0,68303571.42857142,80.35714285714285,17,10.46,717500,35.0,767500,50000,35.0,0.7320261437908497,6.898954703832753,1.4013671875,62.5609756097561,40,0,55.0,0.0,2.05,123.0,85.17857142857142,Adulto,Bajo,Bueno,Alto,Límite,47.5,Medio,False
41,Medellín,5,Bachiller,Casado,2,Independiente,9.5,5596000,3525000,0,787,1,511900000,26720000,159000000,17,17,27030000.000000004,131970000.0,83.0,15,9.79,1401300,25.04,2071000,669700,25.04,3.878911873910737,19.068008278027545,0.6766296475132786,62.99142244460329,40,0,105.0,0.0,5.596,389.5,93.79,Adulto,Medio,Bueno,Alto,Aceptable,79.4,Bajo,False
29,Otras,3,Técnico,Soltero,0,Formal,7.5,3173000,1944000,0,850,0,35000000,9070000,62000000,6,13,8060000.0,53940000.0,87.0,29,9.29,448200,14.13,1229000,780800,14.13,0.6488691138301816,20.23650156180277,0.364686737184703,61.26693980460133,10,0,100.0,0.0,6.346,217.5,43.5,Joven,Bajo,Muy Bueno,Alto,Excelente,89.25,Bajo,False
33,Bogotá,2,Técnico,Soltero,0,Independiente,4.0,3809000,2515000,1,773,0,48700000,19720000,103000000,33,15,15450000.0,87550000.0,85.0,18,10.45,900900,23.65,1294000,393100,23.65,0.5562535693889206,21.88922188922189,0.6962132921174652,66.02782882646365,40,0,50.0,86.46647167633873,7.618,132.0,107.95,Adulto Joven,Medio-Bajo,Bueno,Alto,Bueno,69.8,Bajo,False
48,Bogotá,4,Bachiller,Soltero,0,Informal,5.0,3583000,2116000,0,797,3,474500000,25940000,128000000,29,23,29440000.0,98560000.0,77.0,14,10.0,1092200,30.48,1467000,374800,30.48,4.814326298701299,23.75022889580663,0.7445126107702795,59.056656433156576,40,0,50.0,0.0,3.583,240.0,79.31,Adulto,Medio-Bajo,Bueno,Medio,Límite,66.0,Bajo,False
42,Bogotá,4,Técnico,Soltero,0,Formal,13.5,5292000,3320000,0,845,0,224200000,19630000,144000000,0,22,31680000.0,112320000.0,78.0,19,8.5,994500,18.79,1972000,977500,18.79,1.996082621082621,19.73856209150327,0.5043103448275862,62.73620559334845,40,0,125.0,0.0,10.584,567.0,42.9,Adulto,Medio,Muy Bueno,Medio,Excelente,97.0,Bajo,False
58,Barranquilla,3,Bachiller,Casado,1,Formal,29.0,3468000,2416300,0,810,1,304200000,8850000,101000000,22,16,16160000.0,84840000.0,84.0,11,8.72,1001700,28.88,1051700,50000,28.88,3.5855728429985856,8.834980533093741,1.0391078838174275,69.67416378316032,-24,0,125.0,0.0,3.468,1682.0,75.6,Adulto Mayor,Bajo,Muy Bueno,Alto,Aceptable,68.0,Bajo,False
49,Medellín,4,Profesional,Casado,0,Informal,2.5,4965000,2807000,0,821,0,168500000,15210000,128000000,0,16,20480000.0,107520000.0,84.0,12,9.73,1268200,25.54,2158000,889800,25.54,1.5671502976190477,11.993376439047468,0.5876737720111214,56.53575025176234,40,0,25.0,0.0,14.895,122.5,66.36,Adulto,Medio-Bajo,Muy Bueno,Alto,Aceptable,75.0,Bajo,False
49,Medellín,2,Bachiller,Soltero,1,Informal,1.0,1469000,984800,1,697,1,94300000,2780000,49000000,35,20,9800000.0,39200000.0,80.0,17,11.34,434200,29.56,484200,50000,29.56,2.4056122448979593,6.402579456471672,1.1831062670299728,67.03880190605854,40,0,10.0,86.46647167633873,1.469,49.0,162.4,Adulto,Muy Bajo,Regular,Medio,Aceptable,35.8,Alto,False
24,Bogotá,2,Técnico,Soltero,0,Formal,3.0,3383000,2209000,0,812,0,8800000,22620000,86000000,6,16,13760000.0,72240000.0,84.0,27,8.81,585100,17.3,1174000,588900,17.3,0.12181616832779624,38.66005810972484,0.498381601362862,65.29707360331068,-30,0,55.0,0.0,6.766,72.0,73.92,Joven,Bajo,Muy Bueno,Alto,Excelente,82.5,Bajo,False
45,Medellín,3,Técnico,Unión Libre,1,Formal,7.0,2616000,1881000,0,795,0,118900000,6810000,73000000,1,19,13870000.0,59130000.0,81.0,19,9.64,566400,21.65,735000,168600,21.65,2.010823608997125,12.023305084745763,0.7706122448979592,71.90366972477065,40,0,95.0,0.0,5.232,315.0,85.05,Adulto,Bajo,Bueno,Alto,Bueno,73.5,Bajo,False
37,Bogotá,3,Bachiller,Unión Libre,1,Informal,5.5,1946000,1232200,1,700,0,39400000,3460000,60000000,11,10,6000000.0,54000000.0,90.0,15,12.45,663800,34.11,713800,50000,34.11,0.7296296296296296,5.21241337752335,1.233828996282528,63.31963001027749,40,0,55.0,86.46647167633873,1.946,203.5,180.0,Adulto Joven,Muy Bajo,Regular,Alto,Límite,36.4,Alto,False
32,Cali,2,Técnico,Casado,0,Informal,0.5,1803000,1169600,0,697,0,17900000,2550000,59000000,33,10,5900000.0,53100000.0,90.0,22,12.29,583400,32.36,633400,50000,32.36,0.3370998116760829,4.370929036681522,1.2655097613882864,64.86966167498613,40,0,5.0,0.0,3.606,16.0,182.7,Adulto Joven,Muy Bajo,Regular,Alto,Límite,30.4,Alto,False
39,Bogotá,3,Bachiller,Unión Libre,2,Formal,11.0,2596000,1947000,0,798,1,108000000,5620000,80000000,2,16,12800000.0,67200000.0,84.0,21,9.73,626800,24.14,649000,22200,24.14,1.6071428571428572,8.9661774090619,0.9657935285053929,75.0,40,0,125.0,0.0,2.596,429.0,85.68,Adulto Joven,Bajo,Bueno,Alto,Bueno,73.0,Bajo,False
47,Bucaramanga,1,Bachiller,Casado,2,Informal,3.0,1252000,887200,1,700,0,26100000,3550000,30000000,33,14,4200000.0,25800000.0,86.0,14,11.82,314800,25.14,364800,50000,25.14,1.0116279069767442,11.27700127064803,1.0057507987220446,70.8626198083067,40,0,30.0,86.46647167633873,1.252,141.0,172.0,Adulto,Muy Bajo,Regular,Alto,Aceptable,42.4,Alto,False
43,Cali,2,Bachiller,Casado,1,Informal,6.0,2151000,1403100,0,762,0,51300000,4740000,72000000,32,10,7200000.0,64800000.0,90.0,18,11.18,697900,32.45,747900,50000,32.45,0.7916666666666666,6.791803983378707,1.2972118959107806,65.23012552301255,40,0,60.0,0.0,2.151,258.0,124.2,Adulto,Bajo,Bueno,Alto,Límite,44.8,Alto,False
29,Barranquilla,2,Bachiller,Unión Libre,1,Informal,2.0,1592000,1067600,0,742,0,10700000,4120000,50000000,30,10,5000000.0,45000000.0,90.0,21,11.51,474400,29.8,524400,50000,29.8,0.23777777777777778,8.684654300168635,1.1919597989949748,67.06030150753769,10,0,20.0,0.0,1.592,58.0,142.2,Joven,Muy Bajo,Bueno,Alto,Aceptable,41.6,Alto,False
45,Medellín,2,Bachiller,Casado,0,Informal,4.0,2378000,1553600,0,821,1,100300000,6840000,87000000,6,15,13050000.0,73950000.0,85.0,16,10.02,774400,32.57,824400,50000,32.57,1.3563218390804597,8.832644628099173,1.0057142857142858,65.33221194280908,40,0,40.0,0.0,2.378,180.0,67.15,Adulto,Bajo,Muy Bueno,Alto,Límite,51.2,Medio,False
31,Medellín,4,Profesional,Soltero,2,Formal,4.5,5387000,3749000,0,839,0,76500000,33770000,164000000,1,16,26240000.0,137760000.0,84.0,21,8.88,1207800,22.42,1638000,430200,22.42,0.5553135888501742,27.959927140255008,0.7373626373626374,69.59346575088176,40,0,70.0,0.0,16.160999999999998,139.5,51.24,Adulto Joven,Medio,Muy Bueno,Alto,Bueno,79.75,Bajo,False
40,Bogotá,3,Técnico,Soltero,0,Formal,10.0,4998000,3245000,0,850,0,177700000,31830000,135000000,8,23,31050000.0,103950000.0,77.0,16,8.55,995300,19.91,1753000,757700,19.91,1.7094757094757094,31.98030744499146,0.5677695379349686,64.92597038815526,40,0,125.0,0.0,9.996,400.0,38.5,Adulto Joven,Medio-Bajo,Muy Bueno,Medio,Excelente,97.0,Bajo,False
34,Medellín,2,Técnico,Soltero,1,Informal,4.0,2956000,2068200,0,754,0,29700000,7740000,81000000,33,10,8100000.0,72900000.0,90.0,15,11.2,837800,28.34,887800,50000,28.34,0.4074074074074074,9.238481737884937,1.1009198423127464,69.9661705006766,40,0,40.0,0.0,5.912,136.0,131.4,Adulto Joven,Bajo,Bueno,Alto,Aceptable,48.2,Medio,False
35,Medellín,4,Técnico,Soltero,0,Formal,11.0,3538000,2256000,1,796,1,141700000,32140000,104000000,33,16,16640000.0,87360000.0,84.0,19,9.52,830000,23.46,1282000,452000,23.46,1.6220238095238095,38.72289156626506,0.6474258970358814,63.764838892029395,40,0,125.0,86.46647167633873,7.076,385.0,87.36,Adulto Joven,Medio-Bajo,Bueno,Alto,Bueno,80.0,Bajo,False
45,Medellín,1,Bachiller,Casado,1,Informal,8.0,1912000,1310900,2,650,1,92800000,5680000,60000000,52,19,11400000.0,48600000.0,81.0,18,12.03,551100,28.82,601100,50000,28.82,1.9094650205761317,10.306659408455817,1.152928870292887,68.56171548117155,40,0,80.0,98.16843611112658,1.912,360.0,202.5,Adulto,Muy Bajo,Regular,Alto,Aceptable,39.4,Alto,False
27,Cartagena,2,Profesional,Soltero,0,Formal,6.5,3071000,2280000,0,816,0,21000000,6190000,67000000,20,10,6700000.0,60300000.0,90.0,22,9.67,552300,17.98,791000,238700,17.98,0.3482587064676617,11.207676987144668,0.6982300884955752,74.2429176164116,10,0,90.0,0.0,9.213000000000001,175.5,75.6,Joven,Bajo,Muy Bueno,Alto,Excelente,79.75,Bajo,False
57,Pereira,1,Profesional,Casado,1,Formal,39.0,2359000,1769000,0,804,1,153200000,4440000,54000000,40,24,12960000.0,41040000.0,76.0,14,8.5,418600,17.74,590000,171400,17.74,3.732943469785575,10.606784519827999,0.7094915254237288,74.98940228910556,-16,0,125.0,0.0,7.077,2223.0,72.96,Adulto Mayor,Bajo,Muy Bueno,Medio,Excelente,87.0,Bajo,False
22,Cartagena,2,Bachiller,Soltero,1,Informal,2.0,1492000,919800,2,632,0,1400000,1480000,57000000,59,10,5700000.0,47709456.812110424,83.70080142475513,27,12.7,522200,35.0,572200,50000,35.0,0.029344287140251578,2.8341631558789735,1.4,61.64879356568365,-30,0,20.0,98.16843611112658,1.492,44.0,224.31814781834376,Joven,Muy Bajo,Regular,Alto,Límite,24.6,Alto,False
32,Bogotá,4,Profesional,Casado,1,Formal,6.5,3541000,2322000,1,786,1,152400000,24600000,114000000,4,19,21660000.0,92340000.0,81.0,16,9.56,940600,26.56,1219000,278400,26.56,1.650422352176738,26.153519030406123,0.7716160787530763,65.57469641344254,40,0,90.0,86.46647167633873,10.623,208.0,92.34,Adulto Joven,Medio-Bajo,Bueno,Alto,Aceptable,69.75,Bajo,False
41,Cali,4,Bachiller,Casado,2,Formal,5.5,3657000,2327100,0,818,0,91000000,12280000,164000000,10,10,16400000.0,130434009.94200496,79.53293289146644,18,9.71,1279900,35.0,1329900,50000,35.0,0.6976707995135735,9.594499570278929,1.400328227571116,63.63412633305988,40,0,80.0,0.0,3.657,225.5,65.2170049710025,Adulto,Medio-Bajo,Muy Bueno,Medio,Límite,60.25,Medio,False
43,Bogotá,4,Bachiller,Unión Libre,2,Formal,3.5,2898000,2174000,0,801,0,108200000,9370000,72000000,16,21,15120000.0,56880000.0,79.0,11,8.56,666600,23.0,724000,57400,23.0,1.9022503516174403,14.056405640564057,0.9207182320441989,75.01725327812284,40,0,60.0,0.0,2.898,150.5,78.21,Adulto,Bajo,Muy Bueno,Medio,Bueno,72.25,Bajo,False
36,Barranquilla,2,Bachiller,Unión Libre,0,Informal,2.0,1648000,1211000,0,747,0,28800000,6290000,40000000,5,15,6000000.0,34000000.0,85.0,19,11.07,357700,21.71,437000,79300,21.71,0.8470588235294118,17.584568073804864,0.8185354691075515,73.48300970873787,40,0,20.0,0.0,1.648,72.0,130.05,Adulto Joven,Muy Bajo,Bueno,Alto,Bueno,54.6,Medio,False
37,Medellín,2,Bachiller,Casado,3,Informal,7.5,1515000,934800,0,778,0,22200000,4590000,56000000,33,10,5600000.0,49508336.420896634,88.407743608744,18,11.09,530200,35.0,580200,50000,35.0,0.4484093307289912,8.657110524330442,1.3989445910290237,61.7029702970297,40,0,75.0,0.0,1.515,277.5,107.85744720266769,Adulto Joven,Muy Bajo,Bueno,Alto,Límite,49.0,Medio,False
42,Bogotá,5,Profesional,Casado,2,Formal,16.0,9254000,5300000,0,850,0,511700000,60310000,288000000,3,15,43200000.0,244800000.0,85.0,10,9.42,3156900,34.11,3954000,797100,34.11,2.0902777777777777,19.10418448477937,0.7984066767830046,57.27253079749297,40,0,125.0,0.0,27.762,672.0,42.5,Adulto,Medio-Alto,Muy Bueno,Alto,Límite,83.0,Bajo,False
35,Cúcuta,5,Profesional,Soltero,0,Formal,11.5,5288000,2848000,0,850,1,326200000,54310000,135000000,0,16,21600000.0,113400000.0,84.0,23,8.84,962300,18.2,2440000,1477700,18.2,2.876543209876543,56.4377013405383,0.39438524590163937,53.857791225416044,40,0,125.0,0.0,15.864,402.5,42.0,Adulto Joven,Medio,Muy Bueno,Alto,Excelente,93.0,Bajo,False
51,Cali,3,Profesional,Unión Libre,0,Formal,13.0,5447000,3244000,0,850,0,269200000,38880000,104000000,8,17,17680000.0,86320000.0,83.0,12,8.88,976500,17.93,2203000,1226500,17.93,3.118628359592215,39.815668202764975,0.44325919201089425,59.5557187442629,40,0,125.0,0.0,16.341,663.0,41.5,Adulto,Medio,Muy Bueno,Alto,Excelente,93.0,Bajo,False
46,Medellín,6,Profesional,Soltero,0,Formal,15.5,8506000,3831000,0,850,2,1280300000,99270000,236000000,1,22,51920000.0,184080000.0,78.0,10,8.59,2291200,26.94,4675000,2383800,26.94,6.955128205128205,43.32664106145251,0.49009625668449197,45.03879614389842,40,0,125.0,0.0,25.518,713.0,39.0,Adulto,Medio-Alto,Muy Bueno,Medio,Aceptable,92.0,Bajo,False
46,Bogotá,2,Bachiller,Soltero,0,Formal,28.0,2895000,1975000,0,850,0,93400000,15890000,76000000,8,21,15960000.0,60040000.0,79.0,16,8.5,573100,19.8,920000,346900,19.8,1.5556295802798135,27.726400279183387,0.6229347826086956,68.22107081174438,40,0,125.0,0.0,2.895,1288.0,39.5,Adulto,Bajo,Muy Bueno,Medio,Excelente,92.0,Bajo,False
28,Cali,2,Bachiller,Soltero,0,Formal,10.0,2731000,1985000,0,788,0,21500000,11960000,85000000,12,10,8500000.0,76500000.0,90.0,25,10.24,708100,25.93,746000,37900,25.93,0.28104575163398693,16.890269735913005,0.9491957104557641,72.68399853533504,10,0,125.0,0.0,2.731,280.0,100.8,Joven,Bajo,Bueno,Alto,Aceptable,65.0,Bajo,False
37,Ibagué,3,Bachiller,Unión Libre,1,Informal,6.0,2107000,1474000,0,830,0,40000000,10420000,51000000,0,19,9690000.0,41310000.0,81.0,18,9.68,404600,19.2,633000,228400,19.2,0.9682885499878964,25.75383094414236,0.6391785150078989,69.95728523967728,40,0,60.0,0.0,2.107,222.0,56.7,Adulto Joven,Bajo,Muy Bueno,Alto,Excelente,77.8,Bajo,False
34,Cali,3,Bachiller,Unión Libre,2,Independiente,2.5,1872000,1190000,0,770,0,28900000,3440000,68000000,29,10,6800000.0,61200000.0,90.0,19,10.78,632000,33.76,682000,50000,33.76,0.4722222222222222,5.443037974683544,1.3504273504273505,63.56837606837607,40,0,35.0,0.0,1.872,85.0,117.0,Adulto Joven,Muy Bajo,Bueno,Alto,Límite,43.0,Alto,False
27,Montería,4,Bachiller,Soltero,1,Informal,1.0,3562000,2248000,0,830,0,31000000,15150000,111000000,22,10,11100000.0,99900000.0,90.0,27,10.43,924300,25.95,1314000,389700,25.95,0.3103103103103103,16.390782213567025,0.7034246575342465,63.1106120157215,10,0,10.0,0.0,3.562,27.0,63.0,Joven,Medio-Bajo,Muy Bueno,Alto,Aceptable,65.8,Bajo,False
41,Bogotá,2,Bachiller,Divorciado,2,Informal,10.5,2123000,1330000,1,700,0,50200000,3480000,82000000,31,10,8200000.0,51311958.454196684,62.57555909048376,10,12.23,743000,35.0,793000,50000,35.0,0.9783294481891728,4.68371467025572,1.39924670433145,62.647197362223274,40,0,100.0,86.46647167633873,2.123,430.5,125.15111818096752,Adulto,Bajo,Regular,Bajo,Límite,50.0,Medio,False
32,Cali,2,Bachiller,Soltero,0,Informal,2.0,1555000,1079000,0,768,0,12800000,5270000,42000000,25,10,4200000.0,37800000.0,90.0,18,11.23,408300,26.26,476000,67700,26.26,0.3386243386243386,12.907176096007838,0.8577731092436974,69.38906752411576,40,0,20.0,0.0,1.555,64.0,118.8,Adulto Joven,Muy Bajo,Bueno,Alto,Aceptable,51.6,Medio,False
44,Bucaramanga,3,Bachiller,Unión Libre,1,Informal,4.5,2760000,1895900,0,782,0,115200000,11670000,88000000,9,19,16720000.0,71280000.0,81.0,14,10.56,814100,29.5,864100,50000,29.5,1.6161616161616161,14.3348482987348,1.0740105540897098,68.69202898550725,40,0,45.0,0.0,2.76,198.0,95.58,Adulto,Bajo,Bueno,Alto,Aceptable,51.6,Medio,False
27,Medellín,3,Bachiller,Soltero,1,Formal,5.5,3117000,2005000,0,811,0,23800000,16120000,82000000,33,14,11480000.000000002,70520000.0,86.0,29,9.27,585000,18.77,1112000,527000,18.77,0.33749290981281904,27.555555555555557,0.5260791366906474,64.3246711581649,10,0,80.0,0.0,3.117,148.5,76.54,Joven,Bajo,Muy Bueno,Alto,Excelente,86.25,Bajo,False
55,Bogotá,3,Bachiller,Casado,1,Formal,37.0,3631000,2480000,0,806,0,214700000,30240000,104000000,4,21,21840000.0,82160000.0,79.0,14,8.54,839900,23.13,1151000,311100,23.13,2.613193768257059,36.00428622455054,0.7297132927888792,68.30074359680529,40,0,125.0,0.0,3.631,2035.0,74.26,Adulto,Medio-Bajo,Muy Bueno,Medio,Bueno,92.0,Bajo,False
29,Cali,4,Técnico,Soltero,0,Informal,3.5,3536000,2105000,0,826,1,101100000,18670000,116000000,4,17,19720000.0,96280000.0,83.0,21,9.7,896100,25.34,1431000,534900,25.34,1.0500623182384712,20.834728266934494,0.6262054507337527,59.53054298642534,10,0,35.0,0.0,7.072,101.5,61.42,Joven,Medio-Bajo,Muy Bueno,Alto,Aceptable,75.8,Bajo,False
40,Cali,6,Posgrado,Divorciado,2,Informal,2.0,8589000,4443000,0,850,1,819900000,40550000,300000000,1,23,69000000.0,231000000.0,77.0,17,9.31,2259100,26.3,4146000,1886900,26.3,3.5493506493506493,17.949625957239608,0.5448866377231066,51.72895564093608,40,0,20.0,0.0,34.356,80.0,38.5,Adulto Joven,Medio-Alto,Muy Bueno,Medio,Aceptable,78.6,Bajo,False
45,Barranquilla,3,Técnico,Unión Libre,1,Formal,8.0,3176000,2177000,0,850,0,131900000,9490000,80000000,2,21,16800000.0,63200000.0,79.0,14,8.5,644600,20.3,999000,354400,20.3,2.087025316455696,14.722308408315234,0.6452452452452453,68.54534005037783,40,0,105.0,0.0,6.352,360.0,39.5,Adulto,Bajo,Muy Bueno,Medio,Bueno,89.0,Bajo,False
